"","weight","stratum","psu","qn8"
"3555",0.295,103,130510,1
"3556",0.1656,103,130510,NA
"3557",0.1829,103,130510,1
"3558",0.1654,103,130510,NA
"3559",0.2174,103,130510,1
"3560",0.1114,103,130510,NA
"3561",0.2174,103,130510,NA
"3562",0.229,103,130510,1
"3563",0.229,103,130510,NA
"3564",0.1829,103,130510,1
"3565",0.4196,103,130510,1
"3566",0.295,103,130510,1
"3567",0.295,103,130510,1
"3568",0.1149,103,130510,1
"3569",0.4339,103,130510,1
"3570",0.295,103,130510,NA
"3571",0.229,103,130510,NA
"3572",0.295,103,130510,1
"3573",0.2998,103,130510,NA
"3574",0.1619,103,130510,1
"3575",0.371,103,130510,NA
"3576",0.295,103,130510,1
"3577",0.2652,103,130510,1
"3578",0.2302,103,130510,NA
"3579",0.4196,103,130510,NA
"3580",0.229,103,130510,1
"3581",0.4196,103,130510,2
"3582",0.2174,103,130510,1
"3583",0.1906,103,130510,1
"3584",0.4339,103,130510,NA
"3585",0.295,103,130510,NA
"3586",0.2108,103,130510,NA
"3587",0.1829,103,130510,NA
"3588",0.4196,103,130510,1
"3589",0.295,103,130510,NA
"3590",0.4196,103,130510,NA
"3591",0.295,103,130510,1
"3592",0.2998,103,130510,NA
"3593",0.295,103,130510,1
"3594",0.4196,103,130510,NA
"3595",0.229,103,130510,1
"3596",0.2511,103,130510,2
"3597",0.295,103,130510,1
"3598",0.229,103,130510,NA
"3599",0.2174,103,130510,1
"3600",0.1654,103,130510,1
"3601",0.3475,103,130510,1
"3602",0.1324,103,130510,NA
"3603",0.1875,103,130510,NA
"3604",0.1875,103,130510,NA
"3605",0.295,103,130510,NA
"3606",0.295,103,130510,1
"3607",0.1654,103,130510,1
"3608",0.1235,103,130510,1
"3609",0.3475,103,130510,NA
"3610",0.3475,103,130510,1
"3611",0.1235,103,130510,1
"3612",0.1829,103,130510,1
"3613",0.3475,103,130510,1
"3614",0.1875,103,130510,1
"3615",0.229,103,130510,1
"3616",0.3475,103,130510,1
"3617",0.229,103,130510,1
"3618",0.2174,103,130510,1
"3619",0.229,103,130510,NA
"3620",0.3475,103,130510,1
"3621",0.229,103,130510,1
"3622",0.1394,103,130510,NA
"3623",0.2264,103,130510,NA
"3624",0.2264,103,130510,2
"3625",0.4339,103,130510,1
"3626",0.2652,103,130510,1
"3627",0.371,103,130510,1
"3628",0.3228,103,130510,1
"3629",0.5283,103,130510,NA
"3630",0.4339,103,130510,1
"3631",0.2757,103,130510,1
"3632",0.1829,103,130510,NA
"3633",0.229,103,130510,1
"3634",0.1829,103,130510,NA
"3635",0.1114,103,130510,NA
"3636",0.2174,103,130510,1
"3637",0.229,103,130510,1
"3638",0.1619,103,130510,2
"3639",0.3228,103,130510,1
"3640",0.4339,103,130510,NA
"3641",0.4339,103,130510,1
"3642",0.3047,103,130510,1
"3643",0.371,103,130510,1
"3644",0.3047,103,130510,1
"3645",0.1625,103,130510,1
"3646",0.3047,103,130510,NA
"3647",0.4339,103,130510,1
"3648",0.2652,103,130510,NA
"3649",0.2757,103,130510,2
"3650",0.295,103,130510,1
"3651",0.1978,103,130510,2
"3652",0.5283,103,130510,1
"3653",0.371,103,130510,NA
"3654",0.3047,103,130510,NA
"3655",0.4339,103,130510,NA
"3656",0.2652,103,130510,1
"3657",0.5283,103,130510,NA
"3658",0.3047,103,130510,NA
"3659",0.5283,103,130510,1
"3660",0.4339,103,130510,1
"3661",0.4339,103,130510,NA
"3662",0.5283,103,130510,1
"3663",0.5283,103,130510,1
"3664",0.3228,103,130510,NA
"3665",0.5283,103,130510,NA
"3666",0.2757,103,130510,NA
"3667",0.3228,103,130510,NA
"3668",0.3228,103,130510,1
"3669",0.2511,103,130510,1
"3670",0.1237,103,130510,1
"3671",0.1829,103,130510,1
"3672",0.1235,103,130510,NA
"3673",0.2174,103,130510,NA
"3674",0.1656,103,130510,1
"3675",0.1041,103,130510,NA
"3676",0.1237,103,130510,NA
"3677",0.3475,103,130510,1
"3678",0.1433,103,130510,NA
"3679",0.2174,103,130510,NA
"3680",0.2174,103,130510,1
"3681",0.1656,103,130510,NA
"3682",0.229,103,130510,NA
"3683",0.3475,103,130510,NA
"3684",0.3475,103,130510,NA
"3685",0.1237,103,130510,1
"3686",0.1324,103,130510,1
"3687",0.2174,103,130510,NA
"3688",0.2174,103,130510,1
"3689",0.229,103,130510,NA
"3690",0.1829,103,130510,NA
"3691",0.1041,103,130510,NA
"3692",0.1829,103,130510,NA
"3693",0.2302,103,130510,2
"3694",0.229,103,130510,1
"3695",0.229,103,130510,1
"3696",0.2174,103,130510,1
"3697",0.229,103,130510,NA
"3698",0.2174,103,130510,NA
"3699",0.1829,103,130510,NA
"3700",0.1041,103,130510,NA
"3701",0.1829,103,130510,1
"3702",0.229,103,130510,1
"3703",0.3475,103,130510,1
"3704",0.1237,103,130510,1
"3705",0.1875,103,130510,1
"3706",0.255,103,130510,1
"3707",0.4479,103,130510,1
"3708",1.022,103,130510,1
"3709",0.4479,103,130510,NA
"3710",0.4479,103,130510,NA
"3711",0.4479,103,130510,1
"3712",1.022,103,130510,NA
"3713",0.59,103,130510,NA
"3714",1.022,103,130510,NA
"3715",0.7384,103,130510,1
"3716",0.7996,103,130510,NA
"3717",0.6146,103,130510,NA
"3718",0.6146,103,130510,NA
"3719",0.6146,103,130510,1
"3720",0.7996,103,130510,NA
"3721",1.022,103,130510,NA
"3722",2.9949,103,130510,1
"3723",4.4368,103,130510,NA
"3724",0.4496,103,130510,1
"3725",1.022,103,130510,NA
"3726",0.5166,103,130510,NA
"3727",4.4368,103,130510,1
"3728",0.4479,103,130510,NA
"3729",0.3593,103,130510,NA
"3730",0.4479,103,130510,NA
"3731",0.7996,103,130510,1
"3732",0.59,103,130510,NA
"3733",0.59,103,130510,NA
"3734",0.2246,103,130510,1
"3735",0.6146,103,130510,1
"3736",0.6146,103,130510,1
"3737",0.59,103,130510,NA
"3738",0.6146,103,130510,NA
"3739",0.6146,103,130510,1
"3740",0.7996,103,130510,NA
"3741",0.4067,103,130510,1
"3742",0.6146,103,130510,NA
"3743",0.6146,103,130510,1
"3744",0.7996,103,130510,NA
"3745",0.7538,103,130510,NA
"3746",0.6146,103,130510,1
"3747",0.6146,103,130510,1
"3748",0.6146,103,130510,1
"3749",0.4067,103,130510,1
"3750",4.4368,103,130510,1
"3751",0.7538,103,130510,NA
"3752",1.022,103,130510,NA
"3753",0.7538,103,130510,1
"3754",1.022,103,130510,1
"3755",0.7538,103,130510,1
"3756",0.7538,103,130510,NA
"3757",0.7538,103,130510,NA
"3758",0.59,103,130510,NA
"3759",1.022,103,130510,NA
"3760",4.4368,103,130510,1
"3761",0.7996,103,130510,NA
"3762",0.6146,103,130510,1
"3763",0.7996,103,130510,NA
"3764",0.4479,103,130510,1
"3765",0.7996,103,130510,NA
"3766",0.6146,103,130510,NA
"3767",0.7538,103,130510,NA
"3768",0.7538,103,130510,2
"3769",0.5514,103,130510,NA
"3770",0.59,103,130510,1
"3771",0.59,103,130510,1
"3772",0.59,103,130510,1
"3773",0.4479,103,130510,NA
"3774",1.022,103,130510,1
"3775",0.4479,103,130510,NA
"3776",0.4479,103,130510,1
"3777",4.2652,103,130510,1
"3778",4.2652,103,130510,NA
"3779",1.022,103,130510,1
"3780",1.022,103,130510,1
"3781",4.4368,103,130510,1
"3782",0.7538,103,130510,1
"3783",0.7996,103,130510,NA
"3784",0.7996,103,130510,1
"3785",0.2191,103,130510,1
"3786",0.6146,103,130510,1
"3787",0.7996,103,130510,NA
"3788",0.6146,103,130510,1
"3789",0.7996,103,130510,NA
"3790",0.7996,103,130510,1
"3791",0.59,103,130510,1
"3792",0.59,103,130510,NA
"3793",0.4479,103,130510,NA
"3794",0.4479,103,130510,NA
"3795",0.4479,103,130510,NA
"3796",0.4479,103,130510,1
"3797",0.4479,103,130510,NA
"3798",0.4479,103,130510,1
"3799",0.3593,103,130510,1
"3800",0.59,103,130510,1
"3801",0.59,103,130510,NA
"3802",0.4479,103,130510,NA
"3803",0.7996,103,130510,NA
"3804",0.7996,103,130510,NA
"3805",0.7996,103,130510,NA
"3806",0.4479,103,130510,1
"3807",0.255,103,130510,NA
"3808",0.3413,103,130510,1
"3809",0.6279,202,160270,NA
"3810",2.832,202,160270,1
"3811",2.832,202,160270,1
"3812",1.1337,202,160270,1
"3813",1.1337,202,160270,NA
"3814",2.7225,202,160270,1
"3815",2.832,202,160270,2
"3816",2.832,202,160270,1
"3817",0.6735,202,160270,1
"3818",1.1337,202,160270,NA
"3819",0.8403,202,160270,1
"3820",2.7225,202,160270,NA
"3821",0.6279,202,160270,NA
"3822",1.1253,202,160270,1
"3823",2.4646,202,160270,1
"3824",1.1253,202,160270,NA
"3825",0.6279,202,160270,NA
"3826",0.6279,202,160270,1
"3827",1.1253,202,160270,NA
"3828",1.1253,202,160270,NA
"3829",2.7225,202,160270,NA
"3830",2.7225,202,160270,1
"3831",0.8403,202,160270,NA
"3832",1.1253,202,160270,1
"3833",0.6279,202,160270,1
"3834",0.6279,202,160270,NA
"3835",0.6279,202,160270,1
"3836",0.6279,202,160270,1
"3837",1.1253,202,160270,1
"3838",0.6279,202,160270,1
"3839",0.6279,202,160270,1
"3840",0.8403,202,160270,NA
"3841",0.6279,202,160270,2
"3842",0.6279,202,160270,NA
"3843",1.1253,202,160270,1
"3844",0.4689,202,160270,NA
"3845",0.4689,202,160270,NA
"3846",2.485,202,160270,NA
"3847",2.7225,202,160270,1
"3848",1.5101,202,160270,2
"3849",0.9016,202,160270,NA
"3850",2.3693,202,160270,NA
"3851",2.832,202,160270,1
"3852",2.832,202,160270,1
"3853",2.6485,202,160270,NA
"3854",2.832,202,160270,1
"3855",2.832,202,160270,1
"3856",2.3693,202,160270,NA
"3857",2.7225,202,160270,1
"3858",0.6279,202,160270,NA
"3859",0.6279,202,160270,1
"3860",0.9016,202,160270,1
"3861",1.1337,202,160270,1
"3862",1.1337,202,160270,1
"3863",1.1253,202,160270,NA
"3864",1.4879,202,160270,1
"3865",0.9016,202,160270,NA
"3866",0.6735,202,160270,1
"3867",1.1337,202,160270,1
"3868",1.1253,202,160270,1
"3869",0.4689,202,160270,1
"3870",2.832,202,160270,2
"3871",2.3693,202,160270,1
"3872",1.1337,202,160270,1
"3873",2.034,202,160270,NA
"3874",0.9016,202,160270,1
"3875",0.9016,202,160270,1
"3876",0.847,202,160270,1
"3877",0.6735,202,160270,2
"3878",0.9016,202,160270,1
"3879",0.9016,202,160270,1
"3880",0.4689,202,160270,NA
"3881",1.1337,202,160270,NA
"3882",0.9016,202,160270,1
"3883",0.6735,202,160270,NA
"3884",1.1337,202,160270,2
"3885",0.9016,202,160270,NA
"3886",0.847,202,160270,NA
"3887",0.6735,202,160270,1
"3888",1.7309,201,170550,NA
"3889",1.7309,201,170550,NA
"3890",1.7309,201,170550,NA
"3891",1.7859,201,170550,1
"3892",2.0502,201,170550,1
"3893",1.5622,201,170550,1
"3894",1.5622,201,170550,NA
"3895",1.5622,201,170550,NA
"3896",1.8279,201,170550,1
"3897",0.8786,201,170550,NA
"3898",1.7309,201,170550,NA
"3899",1.7309,201,170550,1
"3900",2.4929,201,170550,1
"3901",1.7812,201,170550,1
"3902",1.7309,201,170550,NA
"3903",1.7812,201,170550,1
"3904",1.7812,201,170550,1
"3905",1.7812,201,170550,NA
"3906",1.7812,201,170550,1
"3907",1.0747,201,170550,1
"3908",1.5907,201,170550,1
"3909",1.7812,201,170550,1
"3910",1.7309,201,170550,1
"3911",1.7812,201,170550,1
"3912",1.7309,201,170550,1
"3913",1.7812,201,170550,NA
"3914",1.7812,201,170550,1
"3915",1.7859,201,170550,NA
"3916",1.5622,201,170550,NA
"3917",1.5622,201,170550,NA
"3918",1.5622,201,170550,NA
"3919",1.7859,201,170550,NA
"3920",1.5622,201,170550,NA
"3921",2.0502,201,170550,1
"3922",1.7859,201,170550,1
"3923",1.7859,201,170550,NA
"3924",1.966,201,170550,1
"3925",1.5622,201,170550,1
"3926",1.7859,201,170550,1
"3927",1.966,201,170550,NA
"3928",1.5622,201,170550,1
"3929",1.5622,201,170550,1
"3930",2.3437,201,170550,1
"3931",1.7859,201,170550,NA
"3932",1.966,201,170550,1
"3933",1.7859,201,170550,1
"3934",1.0747,201,170550,1
"3935",1.0747,201,170550,NA
"3936",0.5509,201,170550,NA
"3937",0.5509,201,170550,NA
"3938",1.966,201,170550,1
"3939",1.966,201,170550,1
"3940",1.966,201,170550,1
"3941",1.966,201,170550,1
"3942",1.0747,201,170550,1
"3943",1.0747,201,170550,1
"3944",0.8786,201,170550,1
"3945",1.8279,201,170550,1
"3946",1.8279,201,170550,1
"3947",0.7646,201,170550,1
"3948",0.8786,201,170550,1
"3949",0.8786,201,170550,1
"3950",1.5907,201,170550,NA
"3951",1.0747,201,170550,NA
"3952",1.0747,201,170550,NA
"3953",1.0747,201,170550,1
"3954",1.0747,201,170550,1
"3955",0.8786,201,170550,1
"3956",0.8786,201,170550,1
"3957",1.8279,201,170550,1
"3958",0.8786,201,170550,1
"3959",0.8786,201,170550,NA
"3960",1.8279,201,170550,1
"3961",0.8786,201,170550,1
"3962",0.8786,201,170550,NA
"3963",1.0817,201,170550,1
"3964",1.0817,201,170550,NA
"3965",1.4427,201,170550,NA
"3966",1.0817,201,170550,1
"3967",1.1648,201,170550,NA
"3968",0.4118,201,170550,NA
"3969",0.4118,201,170550,1
"3970",0.8248,201,170550,NA
"3971",1.4427,201,170550,2
"3972",1.7462,201,170550,1
"3973",1.7462,201,170550,1
"3974",1.5086,201,170550,NA
"3975",1.0741,201,170550,NA
"3976",1.0817,201,170550,NA
"3977",2.0203,201,170550,NA
"3978",1.7462,201,170550,1
"3979",1.7462,201,170550,2
"3980",1.0741,201,170550,NA
"3981",1.0817,201,170550,NA
"3982",1.0356,201,170550,1
"3983",1.0817,201,170550,NA
"3984",1.0817,201,170550,NA
"3985",1.0741,201,170550,NA
"3986",1.1648,201,170550,NA
"3987",0.6825,201,170550,1
"3988",0.6444,201,170550,1
"3989",1.0741,201,170550,1
"3990",0.7405,201,170550,1
"3991",0.6825,201,170550,NA
"3992",0.7405,201,170550,1
"3993",0.6825,201,170550,1
"3994",1.7462,201,170550,NA
"3995",1.0741,201,170550,NA
"3996",1.0817,201,170550,NA
"3997",2.0203,201,170550,1
"3998",1.0817,201,170550,1
"3999",2.0203,201,170550,NA
"4000",1.0817,201,170550,NA
"4001",0.6825,201,170550,1
"4002",1.0741,201,170550,NA
"4003",0.6825,201,170550,1
"4004",1.0817,201,170550,1
"4005",1.0817,201,170550,NA
"4006",0.6825,201,170550,1
"4007",0.7405,201,170550,1
"4008",0.7405,201,170550,1
"4009",0.6825,201,170550,NA
"4010",0.7405,201,170550,1
"4011",0.6825,201,170550,1
"4012",1.0741,201,170550,1
"4013",1.1648,201,170550,1
"4014",0.6825,201,170550,2
"4015",0.7405,201,170550,1
"4016",1.7462,201,170550,NA
"4017",1.7462,201,170550,1
"4018",0.7405,201,170550,1
"4019",0.6825,201,170550,1
"4020",0.6825,201,170550,NA
"4021",1.0817,201,170550,NA
"4022",0.594,201,170550,NA
"4023",0.6825,201,170550,1
"4024",0.7405,201,170550,NA
"4025",0.7405,201,170550,1
"4026",1.0741,201,170550,1
"4027",0.7405,201,170550,1
"4028",1.5139,201,170550,1
"4029",0.6825,201,170550,1
"4030",1.5032,201,170550,NA
"4031",0.7405,201,170550,1
"4032",0.7405,201,170550,1
"4033",0.6825,201,170550,1
"4034",0.6825,201,170550,NA
"4035",1.0817,201,170550,1
"4036",0.7405,201,170550,1
"4037",0.6825,201,170550,1
"4038",0.7405,201,170550,1
"4039",0.7405,201,170550,1
"4040",0.7405,201,170550,1
"4041",1.0741,201,170550,1
"4042",0.6825,201,170550,1
"4043",0.6825,201,170550,NA
"4044",1.1648,201,170550,1
"4045",1.0817,201,170550,1
"4046",1.1648,201,170550,1
"4047",0.6825,201,170550,NA
"4048",0.7405,201,170550,NA
"4049",1.0741,201,170550,1
"4050",1.0741,201,170550,1
"4051",1.1648,201,170550,1
"4052",1.1648,201,170550,1
"4053",1.4427,201,170550,1
"4054",2.0203,201,170550,NA
"4055",1.1528,201,170550,NA
"4056",0.7405,201,170550,1
"4057",1.4427,201,170550,NA
"4058",2.0203,201,170550,1
"4059",1.0741,201,170550,1
"4060",2.0203,201,170550,1
"4061",1.0741,201,170550,1
"4062",1.0741,201,170550,NA
"4063",1.0741,201,170550,NA
"4064",0.6825,201,170550,2
"4065",1.1648,201,170550,NA
"4066",1.4427,201,170550,1
"4067",1.4427,201,170550,1
"4068",1.1648,201,170550,NA
"4069",1.1648,201,170550,1
"4070",1.1648,201,170550,1
"4071",1.4427,201,170550,NA
"4072",1.9042,201,170550,1
"4073",1.9042,201,170550,1
"4074",1.9042,201,170550,1
"4075",1.7495,201,170550,NA
"4076",1.9009,201,170550,2
"4077",1.9042,201,170550,1
"4078",1.9009,201,170550,1
"4079",1.7495,201,170550,NA
"4080",1.7495,201,170550,1
"4081",1.8314,201,170550,NA
"4082",1.8314,201,170550,1
"4083",1.9042,201,170550,1
"4084",5.0008,201,170550,NA
"4085",1.0154,201,170550,1
"4086",4.9762,201,170550,1
"4087",1.7495,201,170550,1
"4088",1.9042,201,170550,NA
"4089",1.9009,201,170550,1
"4090",1.0154,201,170550,NA
"4091",5.0008,201,170550,NA
"4092",1.8314,201,170550,1
"4093",1.9042,201,170550,NA
"4094",1.1192,201,170550,NA
"4095",1.8314,201,170550,1
"4096",1.9009,201,170550,2
"4097",1.9042,201,170550,1
"4098",1.9042,201,170550,1
"4099",1.9009,201,170550,NA
"4100",1.9009,201,170550,1
"4101",2.2534,201,170550,1
"4102",2.2534,201,170550,1
"4103",1.8314,201,170550,NA
"4104",2.2534,201,170550,NA
"4105",2.2534,201,170550,NA
"4106",1.1192,201,170550,1
"4107",1.8314,201,170550,NA
"4108",1.9009,201,170550,NA
"4109",1.7495,201,170550,1
"4110",1.6571,201,170550,1
"4111",1.9009,201,170550,NA
"4112",1.1192,201,170550,1
"4113",1.7495,201,170550,1
"4114",4.9762,201,170550,NA
"4115",1.8314,201,170550,1
"4116",1.9042,201,170550,1
"4117",1.1192,201,170550,NA
"4118",1.7495,201,170550,1
"4119",1.8314,201,170550,1
"4120",1.7495,201,170550,1
"4121",1.7495,201,170550,1
"4122",1.7495,201,170550,1
"4123",1.9009,201,170550,1
"4124",1.9009,201,170550,NA
"4125",2.2534,201,170550,1
"4126",5.0008,201,170550,1
"4127",1.1192,201,170550,1
"4128",1.7495,201,170550,1
"4129",1.1192,201,170550,1
"4130",4.9762,201,170550,1
"4131",1.9042,201,170550,1
"4132",1.1192,201,170550,NA
"4133",1.9042,201,170550,1
"4134",1.9009,201,170550,1
"4135",1.1192,201,170550,1
"4136",1.7495,201,170550,1
"4137",1.6571,201,170550,1
"4138",1.9042,201,170550,2
"4139",1.7495,201,170550,1
"4140",1.7495,201,170550,1
"4141",1.7495,201,170550,1
"4142",1.1192,201,170550,1
"4143",1.9042,201,170550,NA
"4144",1.1192,201,170550,1
"4145",1.9009,201,170550,1
"4146",1.1192,201,170550,1
"4147",1.9009,201,170550,1
"4148",0.4291,201,170550,NA
"4149",1.1257,201,170550,NA
"4150",5.0008,201,170550,NA
"4151",1.1192,201,170550,1
"4152",2.2534,201,170550,1
"4153",1.8314,201,170550,1
"4154",4.3744,201,170550,1
"4155",0.2788,211,171970,1
"4156",0.2788,211,171970,1
"4157",0.2788,211,171970,1
"4158",0.3382,211,171970,1
"4159",0.2788,211,171970,NA
"4160",0.2788,211,171970,NA
"4161",0.2788,211,171970,1
"4162",0.2788,211,171970,1
"4163",0.3382,211,171970,1
"4164",0.2788,211,171970,NA
"4165",0.4024,211,171970,1
"4166",0.4024,211,171970,NA
"4167",0.3382,211,171970,1
"4168",0.2788,211,171970,1
"4169",0.2788,211,171970,1
"4170",0.2788,211,171970,1
"4171",0.2788,211,171970,NA
"4172",0.2788,211,171970,1
"4173",0.3382,211,171970,1
"4174",0.7625,211,171970,1
"4175",0.4331,211,171970,1
"4176",0.4024,211,171970,1
"4177",0.4331,211,171970,1
"4178",0.4331,211,171970,NA
"4179",0.4024,211,171970,1
"4180",0.4331,211,171970,1
"4181",0.4331,211,171970,1
"4182",0.4024,211,171970,1
"4183",0.4024,211,171970,NA
"4184",0.2788,211,171970,1
"4185",0.3382,211,171970,NA
"4186",0.2788,211,171970,NA
"4187",0.2788,211,171970,NA
"4188",0.4507,211,171970,1
"4189",0.4507,211,171970,1
"4190",0.551,211,171970,1
"4191",0.4507,211,171970,1
"4192",0.4507,211,171970,NA
"4193",0.551,211,171970,1
"4194",0.551,211,171970,1
"4195",0.551,211,171970,1
"4196",0.551,211,171970,1
"4197",0.4507,211,171970,NA
"4198",0.551,211,171970,1
"4199",0.3058,211,171970,NA
"4200",0.3382,211,171970,1
"4201",0.4331,211,171970,1
"4202",0.4024,211,171970,NA
"4203",0.4331,211,171970,1
"4204",0.4331,211,171970,1
"4205",0.4331,211,171970,1
"4206",0.4024,211,171970,1
"4207",0.4331,211,171970,NA
"4208",0.4331,211,171970,1
"4209",0.201,211,171970,1
"4210",0.4331,211,171970,1
"4211",0.4024,211,171970,NA
"4212",0.4331,211,171970,1
"4213",0.4024,211,171970,1
"4214",0.551,211,171970,1
"4215",0.4507,211,171970,NA
"4216",0.4507,211,171970,1
"4217",0.551,211,171970,1
"4218",0.551,211,171970,1
"4219",0.2788,211,171970,NA
"4220",0.3382,211,171970,1
"4221",0.3382,211,171970,1
"4222",0.2788,211,171970,NA
"4223",0.3382,211,171970,1
"4224",0.3382,211,171970,1
"4225",0.3382,211,171970,1
"4226",0.3382,211,171970,1
"4227",0.2788,211,171970,1
"4228",0.9709,101,171830,1
"4229",0.6937,101,171830,1
"4230",1.9875,101,171830,1
"4231",1.4201,101,171830,1
"4232",0.6937,101,171830,1
"4233",0.5327,101,171830,NA
"4234",1.733,101,171830,NA
"4235",0.9241,101,171830,1
"4236",2.0759,101,171830,1
"4237",2.0759,101,171830,1
"4238",1.733,101,171830,1
"4239",1.733,101,171830,1
"4240",2.0759,101,171830,1
"4241",1.733,101,171830,1
"4242",0.4717,101,171830,1
"4243",0.6191,101,171830,1
"4244",0.3524,101,171830,1
"4245",0.4717,101,171830,1
"4246",0.641,101,171830,NA
"4247",2.0759,101,171830,1
"4248",1.5081,101,171830,NA
"4249",1.4577,101,171830,1
"4250",0.6273,101,171830,1
"4251",0.9709,101,171830,1
"4252",0.9709,101,171830,NA
"4253",1.1883,101,171830,NA
"4254",1.1883,101,171830,NA
"4255",0.6191,101,171830,1
"4256",0.377,101,171830,1
"4257",0.6191,101,171830,NA
"4258",0.9054,101,171830,NA
"4259",0.6191,101,171830,1
"4260",0.4717,101,171830,NA
"4261",1.1883,101,171830,NA
"4262",0.4717,101,171830,NA
"4263",0.9054,101,171830,NA
"4264",0.9709,101,171830,NA
"4265",0.9709,101,171830,1
"4266",0.9709,101,171830,NA
"4267",0.9709,101,171830,NA
"4268",1.4201,101,171830,1
"4269",1.0906,101,171830,1
"4270",0.6937,101,171830,1
"4271",0.9709,101,171830,NA
"4272",0.641,101,171830,NA
"4273",1.0076,101,171830,1
"4274",0.641,101,171830,1
"4275",0.641,101,171830,1
"4276",1.9875,101,171830,1
"4277",0.9709,101,171830,NA
"4278",0.6937,101,171830,NA
"4279",1.9875,101,171830,1
"4280",1.4201,101,171830,1
"4281",0.6937,101,171830,NA
"4282",1.1883,101,171830,NA
"4283",0.9054,101,171830,NA
"4284",0.7524,101,171830,NA
"4285",1.3945,101,171830,NA
"4286",0.4717,101,171830,1
"4287",0.6191,101,171830,1
"4288",0.641,101,171830,NA
"4289",0.641,101,171830,NA
"4290",0.641,101,171830,1
"4291",1.0076,101,171830,1
"4292",0.8871,101,171830,1
"4293",0.7524,101,171830,NA
"4294",0.4786,101,171830,1
"4295",0.8871,101,171830,NA
"4296",1.0076,101,171830,NA
"4297",0.4786,101,171830,NA
"4298",0.641,101,171830,NA
"4299",0.7524,101,171830,NA
"4300",0.9054,101,171830,1
"4301",1.1883,101,171830,NA
"4302",2.0759,101,171830,NA
"4303",1.733,101,171830,1
"4304",1.2686,101,171830,NA
"4305",2.0759,101,171830,1
"4306",0.6191,101,171830,1
"4307",0.4717,101,171830,1
"4308",0.4717,101,171830,NA
"4309",0.9054,101,171830,NA
"4310",0.3524,101,171830,1
"4311",0.2357,101,171830,1
"4312",0.4717,101,171830,NA
"4313",0.6191,101,171830,NA
"4314",0.8493,101,171830,1
"4315",0.8585,101,171830,NA
"4316",0.8585,101,171830,2
"4317",0.8585,101,171830,1
"4318",0.8585,101,171830,NA
"4319",0.8493,101,171830,1
"4320",0.8493,101,171830,1
"4321",0.8493,101,171830,1
"4322",0.6342,101,171830,1
"4323",0.8493,101,171830,1
"4324",0.8585,101,171830,NA
"4325",0.8585,101,171830,1
"4326",0.8493,101,171830,1
"4327",0.8585,101,171830,NA
"4328",0.8585,101,171830,1
"4329",1.639,101,171830,NA
"4330",0.8585,101,171830,1
"4331",0.8585,101,171830,1
"4332",2.5014,101,171830,1
"4333",2.1226,101,171830,1
"4334",2.8792,101,171830,NA
"4335",2.1939,101,171830,NA
"4336",2.1226,101,171830,1
"4337",2.1226,101,171830,NA
"4338",2.1939,101,171830,NA
"4339",2.1226,101,171830,1
"4340",2.1939,101,171830,NA
"4341",2.3469,101,171830,NA
"4342",0.8998,101,171830,1
"4343",2.3469,101,171830,1
"4344",2.5014,101,171830,NA
"4345",2.5014,101,171830,1
"4346",2.3469,101,171830,1
"4347",2.3469,101,171830,1
"4348",2.3469,101,171830,1
"4349",2.3469,101,171830,1
"4350",2.3469,101,171830,1
"4351",2.1226,101,171830,NA
"4352",1.5063,101,171830,1
"4353",2.5062,101,171830,1
"4354",1.5063,101,171830,1
"4355",2.5062,101,171830,NA
"4356",1.5063,101,171830,NA
"4357",2.5062,101,171830,1
"4358",1.5063,101,171830,1
"4359",1.5063,101,171830,1
"4360",2.5062,101,171830,NA
"4361",0.8493,101,171830,NA
"4362",0.8493,101,171830,NA
