"","SERNUM","CTBAND","ADULTH","DEPCHLDH","GROSS2","HHINC","PSU","TENURE"
"3399",1579,4,2,2,334,577,107,1
"3400",1628,6,3,0,258,577,111,1
"3401",1769,3,2,1,351,577,120,1
"3402",2627,5,2,0,482,577,179,4
"3403",3156,5,2,1,380,577,216,1
"3404",3169,6,2,0,453,577,216,1
"3405",4295,5,2,3,445,577,293,1
"3406",1192,6,3,1,730,578,82,1
"3407",1570,2,2,1,461,578,107,2
"3408",3703,2,2,2,435,578,253,2
"3409",1941,2,2,0,699,579,132,1
"3410",2597,1,3,0,532,579,177,1
"3411",3643,2,3,1,294,579,248,1
"3412",3752,4,2,0,411,579,256,1
"3413",1015,1,2,0,450,580,71,3
"3414",2581,3,2,1,351,580,176,1
"3415",3422,5,2,0,407,580,233,4
"3416",3475,3,2,1,347,580,237,1
"3417",4022,1,2,0,467,580,275,1
"3418",718,6,2,1,463,581,51,1
"3419",1641,1,2,1,431,581,112,1
"3420",2099,4,2,0,476,581,145,1
"3421",3321,2,2,0,534,581,227,1
"3422",4341,4,2,0,329,581,296,1
"3423",4359,2,2,0,398,581,297,1
"3424",2452,1,2,0,513,582,168,1
"3425",4008,3,2,1,369,582,274,3
"3426",4488,3,2,2,436,582,306,1
"3427",735,3,4,0,749,583,52,1
"3428",800,3,2,2,349,583,56,1
"3429",1418,5,2,0,532,583,98,1
"3430",2189,2,1,0,319,583,152,4
"3431",2217,4,1,0,523,583,154,1
"3432",2967,1,2,2,489,583,202,1
"3433",3730,2,2,0,520,583,255,1
"3434",4271,1,3,0,475,583,292,2
"3435",4289,2,2,1,447,583,293,1
"3436",506,3,2,2,374,584,36,1
"3437",641,5,3,0,554,584,46,1
"3438",1639,4,2,0,438,584,112,1
"3439",3817,2,2,0,436,584,262,1
"3440",3890,3,2,1,288,584,266,3
"3441",4426,2,2,0,450,584,301,1
"3442",1940,2,2,0,503,585,132,1
"3443",2258,2,2,0,437,585,157,1
"3444",4061,4,3,0,401,585,278,1
"3445",1723,5,2,0,508,586,117,1
"3446",3358,3,2,1,371,586,229,1
"3447",4034,6,2,0,418,586,276,1
"3448",4099,5,2,0,506,586,280,1
"3449",4103,4,2,2,358,586,281,1
"3450",1373,7,4,0,854,587,95,1
"3451",1915,4,3,0,530,587,130,1
"3452",1999,3,1,0,394,587,137,1
"3453",3611,4,2,1,347,587,246,1
"3454",123,3,3,0,550,589,8,3
"3455",404,3,1,0,526,589,29,1
"3456",426,4,2,1,380,589,30,1
"3457",1167,4,2,0,416,589,81,1
"3458",2216,2,2,1,415,589,154,1
"3459",450,1,2,2,422,590,32,3
"3460",520,3,2,1,323,590,37,1
"3461",1377,5,2,2,484,590,95,1
"3462",1883,3,2,0,376,590,128,1
"3463",3546,4,1,0,400,590,242,1
"3464",2647,3,3,3,550,591,181,1
"3465",4458,4,2,2,408,591,303,1
"3466",4638,5,2,0,512,591,317,1
"3467",653,2,2,2,432,593,47,4
"3468",894,3,1,0,361,593,63,1
"3469",4681,2,3,0,560,593,320,3
"3470",1097,3,2,0,368,594,76,1
"3471",1987,2,2,0,466,594,135,1
"3472",3514,2,1,0,415,594,240,1
"3473",3616,4,2,1,453,594,246,1
"3474",96,1,3,0,787,595,7,1
"3475",424,3,2,1,393,595,30,1
"3476",558,3,1,0,349,595,39,1
"3477",3440,3,3,1,554,595,234,1
"3478",4012,3,2,0,448,595,274,1
"3479",4381,2,2,0,470,595,299,1
"3480",1031,3,2,0,390,596,72,1
"3481",1140,4,2,2,394,596,79,1
"3482",2926,4,2,0,642,596,199,3
"3483",2964,2,2,0,427,596,202,1
"3484",3335,4,4,1,427,596,228,3
"3485",4080,2,2,0,430,596,279,1
"3486",666,4,3,0,428,597,48,1
"3487",1705,2,2,0,502,597,116,1
"3488",3867,4,2,0,425,597,265,1
"3489",1234,1,3,0,607,599,86,3
"3490",2602,7,2,0,497,599,178,1
"3491",3385,5,1,0,389,599,230,1
"3492",476,3,2,2,374,600,34,1
"3493",2260,3,2,0,388,600,157,1
"3494",2267,2,2,2,441,600,157,1
"3495",3375,1,2,1,341,600,230,2
"3496",3591,4,2,0,446,600,245,1
"3497",4570,7,2,0,598,600,312,1
"3498",7,4,2,2,365,601,1,1
"3499",205,5,1,1,394,601,14,1
"3500",1880,4,2,2,389,601,128,1
"3501",2603,6,2,3,538,601,178,1
"3502",4166,3,2,0,392,601,285,1
"3503",209,2,1,0,347,602,15,1
"3504",2238,3,3,0,282,602,155,2
"3505",2287,2,2,1,453,602,158,1
"3506",2329,6,2,3,404,602,161,1
"3507",3480,2,2,0,592,602,237,1
"3508",4148,2,3,1,484,602,284,1
"3509",434,5,1,0,766,603,31,1
"3510",4382,5,1,0,447,603,299,1
"3511",850,4,2,0,494,604,60,1
"3512",1430,9,5,0,662,604,99,3
"3513",1611,5,2,2,557,604,109,1
"3514",1876,6,2,0,589,604,127,1
"3515",2182,9,4,1,312,604,151,4
"3516",2449,4,2,0,423,604,168,1
"3517",3003,4,3,1,280,604,204,2
"3518",3205,3,2,1,346,604,219,1
"3519",419,1,1,0,399,605,30,3
"3520",521,2,3,2,657,605,37,1
"3521",1699,4,1,1,317,605,116,1
"3522",4216,3,2,0,439,605,288,1
"3523",4585,3,2,0,398,605,313,1
"3524",1961,5,2,2,491,606,134,1
"3525",2117,4,2,0,402,606,147,1
"3526",2463,3,2,0,401,606,169,4
"3527",2162,4,2,0,367,607,150,1
"3528",3234,5,2,0,533,607,221,1
"3529",451,2,2,3,531,608,32,1
"3530",672,3,4,0,674,608,48,1
"3531",2341,3,3,0,609,608,161,1
"3532",2945,1,2,0,456,608,201,1
"3533",2939,3,2,2,438,609,200,1
"3534",4653,5,2,0,452,609,317,1
"3535",1055,6,2,0,463,610,73,1
"3536",3731,4,2,1,299,610,255,2
"3537",4546,2,2,2,437,610,310,1
"3538",179,2,2,2,453,611,12,1
"3539",3289,4,3,0,505,611,225,1
"3540",4059,2,2,2,281,611,278,2
"3541",733,6,2,0,432,612,52,1
"3542",2497,6,2,3,540,612,171,1
"3543",3012,2,2,3,389,612,205,1
"3544",1232,2,2,0,480,613,85,1
"3545",1598,4,2,2,412,613,109,1
"3546",1972,9,2,0,467,613,134,4
"3547",2936,2,2,0,586,614,200,1
"3548",4141,4,3,0,298,614,283,1
"3549",4497,6,2,0,491,614,306,1
"3550",2421,4,2,1,363,615,166,1
"3551",523,2,2,1,334,616,37,1
"3552",1609,4,2,1,345,616,109,1
"3553",1701,3,1,0,311,618,116,4
"3554",4097,6,3,0,441,618,280,1
"3555",4371,3,2,1,335,618,298,1
"3556",212,2,1,0,808,619,15,1
"3557",1906,5,2,0,527,619,130,1
"3558",2959,2,2,0,504,619,202,1
"3559",3304,2,2,0,392,619,226,1
"3560",665,4,2,2,375,620,48,1
"3561",3852,4,1,0,668,620,264,1
"3562",4619,3,2,3,405,620,315,1
"3563",448,2,2,0,497,621,32,1
"3564",1934,5,2,0,483,621,132,1
"3565",3250,4,2,1,372,621,222,1
"3566",3473,4,1,3,321,621,237,4
"3567",3980,5,1,0,384,622,273,1
"3568",1131,3,2,0,386,623,78,1
"3569",3794,1,3,2,281,623,260,1
"3570",1077,4,2,0,518,625,75,1
"3571",1248,4,2,0,434,625,86,1
"3572",1384,4,1,0,601,625,96,1
"3573",1603,1,3,0,535,625,109,1
"3574",2430,6,1,0,465,625,167,1
"3575",4571,7,2,0,608,625,312,1
"3576",300,4,2,1,400,626,21,1
"3577",753,4,2,0,370,626,53,1
"3578",3094,5,2,2,466,626,211,1
"3579",4508,2,2,1,366,626,307,1
"3580",739,3,1,0,278,627,52,4
"3581",1348,3,1,0,521,627,93,4
"3582",4129,5,2,2,544,627,282,1
"3583",4439,4,2,0,314,627,303,1
"3584",1571,5,2,1,502,628,107,1
"3585",2298,4,2,0,472,628,159,1
"3586",2782,1,2,0,541,628,190,1
"3587",2842,3,2,0,471,628,194,1
"3588",3197,5,2,2,518,628,218,1
"3589",461,5,2,0,358,629,33,4
"3590",671,1,2,0,501,629,48,1
"3591",1158,1,2,0,478,629,80,1
"3592",1393,6,2,0,457,629,96,1
"3593",1398,2,2,1,433,629,97,1
"3594",1517,4,1,1,264,629,104,1
"3595",3150,4,2,2,288,629,215,3
"3596",4425,2,2,0,536,629,301,1
"3597",4651,2,2,0,369,629,317,1
"3598",224,3,2,2,422,630,16,1
"3599",261,5,2,0,512,630,18,1
"3600",3204,7,2,0,421,630,219,1
"3601",4260,2,3,0,943,630,291,1
"3602",2335,5,2,0,483,631,161,1
"3603",199,1,2,0,541,632,14,1
"3604",2107,2,2,2,418,632,145,4
"3605",2328,5,2,1,477,632,161,1
"3606",2725,4,2,0,320,632,185,1
"3607",1783,3,2,1,370,633,121,1
"3608",3574,1,2,1,423,633,243,1
"3609",3830,4,2,0,328,633,262,1
"3610",4388,6,3,0,585,633,300,4
"3611",592,2,3,0,569,634,42,1
"3612",2828,3,3,0,608,634,193,1
"3613",2999,1,2,1,413,634,204,1
"3614",3000,2,2,2,426,634,204,1
"3615",3899,6,2,0,487,634,267,1
"3616",570,1,2,0,249,635,40,2
"3617",2021,7,2,3,388,635,138,1
"3618",2760,7,1,0,397,635,188,1
"3619",3011,2,2,2,383,635,205,1
"3620",4377,2,2,0,433,635,299,2
"3621",470,3,2,3,408,636,33,1
"3622",1928,2,4,0,638,636,131,3
"3623",2862,2,2,0,409,637,195,4
"3624",1047,6,2,2,546,638,73,1
"3625",3168,4,2,1,441,638,216,1
"3626",4540,3,3,5,321,638,310,2
"3627",3922,5,2,0,473,639,268,1
"3628",3969,4,1,0,598,639,272,1
"3629",685,4,1,0,567,640,49,1
"3630",3027,3,2,0,387,640,206,1
"3631",2087,4,1,0,716,641,144,1
"3632",2235,3,2,0,409,641,155,1
"3633",2320,4,2,0,768,642,160,4
"3634",3015,4,2,0,453,642,205,1
"3635",3551,2,2,3,456,642,242,1
"3636",3921,4,3,1,658,642,268,1
"3637",4002,2,2,0,362,642,274,1
"3638",297,3,2,1,330,643,21,1
"3639",1973,5,2,2,488,643,134,1
"3640",2015,5,2,0,579,643,138,1
"3641",3293,4,2,2,433,643,225,1
"3642",4427,2,2,2,496,643,302,1
"3643",757,3,1,0,578,645,53,1
"3644",1345,2,3,0,843,645,93,4
"3645",548,3,3,0,406,646,39,1
"3646",2450,1,3,0,783,646,168,1
"3647",2709,3,2,0,363,646,184,1
"3648",849,2,2,2,388,647,60,1
"3649",3279,6,1,0,539,647,224,1
"3650",3352,6,2,0,489,648,228,1
"3651",3433,6,3,0,581,648,234,4
"3652",3824,1,3,1,423,648,262,1
"3653",4054,4,2,0,435,649,277,1
"3654",4333,3,1,0,541,649,296,1
"3655",1324,5,2,2,408,650,92,1
"3656",1601,1,3,0,591,650,109,1
"3657",1215,5,2,2,533,651,84,1
"3658",1732,1,3,0,641,651,118,2
"3659",2268,6,3,1,454,651,157,1
"3660",2628,3,2,0,458,651,179,1
"3661",4248,1,1,0,579,651,290,3
"3662",346,4,2,0,386,653,24,1
"3663",2866,4,2,2,458,653,196,1
"3664",3349,2,2,1,443,653,228,1
"3665",233,4,2,0,396,654,16,1
"3666",703,3,2,3,426,654,50,1
"3667",2102,5,2,0,540,654,145,1
"3668",2973,1,2,0,547,654,203,1
"3669",3772,3,1,0,643,654,258,1
"3670",1630,4,2,0,421,655,111,1
"3671",1634,5,2,3,501,655,111,1
"3672",2089,2,2,0,435,655,144,1
"3673",3343,3,2,0,430,655,228,1
"3674",1356,2,3,0,761,656,94,1
"3675",1539,2,6,0,669,656,105,1
"3676",2347,6,2,3,535,656,162,1
"3677",189,4,4,2,821,657,13,2
"3678",1072,5,2,0,449,657,74,1
"3679",1237,2,2,1,367,657,86,1
"3680",1848,4,2,2,384,657,125,1
"3681",282,2,2,2,383,658,20,1
"3682",643,3,4,0,756,658,46,1
"3683",1311,3,2,0,383,658,91,1
"3684",2060,5,2,0,275,658,142,1
"3685",2227,3,2,2,369,658,155,1
"3686",3916,6,2,0,449,658,268,1
"3687",3267,2,2,1,361,659,223,1
"3688",271,4,2,0,488,660,19,1
"3689",1338,5,2,2,446,660,92,2
"3690",2874,6,2,0,370,660,196,1
"3691",1165,8,2,0,485,661,81,1
"3692",1989,3,2,2,372,661,135,1
"3693",3810,6,2,2,430,661,261,1
"3694",765,1,3,0,649,662,54,2
"3695",873,5,1,0,693,662,62,1
"3696",2863,7,2,2,513,662,196,1
"3697",741,2,2,0,399,663,52,1
"3698",1027,4,2,1,363,663,71,1
"3699",740,4,1,0,660,664,52,1
"3700",1874,2,2,1,453,664,127,1
"3701",2334,5,2,0,534,664,161,1
"3702",3405,3,2,0,454,664,233,1
"3703",2079,5,2,1,466,666,143,1
"3704",2118,1,2,0,451,666,147,1
"3705",3636,2,4,0,698,666,247,2
"3706",3736,2,3,1,518,666,255,2
"3707",1150,3,2,0,382,667,80,1
"3708",258,4,2,0,371,668,18,1
"3709",2625,4,4,0,817,668,179,1
"3710",2941,2,1,0,510,668,201,1
"3711",3472,3,3,1,314,668,237,1
"3712",1122,5,2,1,386,669,77,1
"3713",2473,3,2,0,387,669,170,1
"3714",4475,5,2,3,512,669,305,1
"3715",118,2,2,2,490,670,8,1
"3716",2339,6,2,2,520,670,161,1
"3717",2442,2,2,0,544,671,168,1
"3718",2075,4,2,1,320,672,143,1
"3719",3791,3,2,0,477,672,260,1
"3720",1521,3,1,0,567,673,104,1
"3721",1606,1,2,2,394,673,109,1
"3722",546,1,2,0,480,674,39,1
"3723",2770,3,1,2,427,674,188,1
"3724",1004,1,3,0,710,675,70,2
"3725",3122,3,2,1,296,675,213,1
"3726",3497,3,2,1,381,675,238,1
"3727",1805,2,1,0,393,676,123,1
"3728",2781,2,2,2,452,676,189,1
"3729",4489,3,2,0,451,676,306,1
"3730",675,3,2,0,437,677,48,1
"3731",1491,3,3,0,471,677,103,1
"3732",990,5,3,1,261,679,69,1
"3733",2242,5,2,0,616,679,156,1
"3734",2404,8,4,1,320,679,165,1
"3735",4004,3,2,1,401,679,274,1
"3736",398,2,2,2,474,680,28,1
"3737",2399,4,2,0,433,680,165,1
"3738",2678,2,2,0,538,680,183,1
"3739",3178,3,2,3,330,681,217,1
"3740",136,1,3,2,693,682,9,2
"3741",1519,5,2,0,509,682,104,1
"3742",1981,5,2,1,407,682,135,1
"3743",272,7,2,1,395,683,19,1
"3744",413,1,1,0,434,683,30,1
"3745",1361,1,2,2,552,683,94,1
"3746",1935,2,2,1,323,683,132,2
"3747",4096,5,2,0,589,683,280,1
"3748",555,6,2,2,492,684,39,1
"3749",1101,5,2,0,420,684,76,4
"3750",2672,4,3,0,549,684,182,1
"3751",3741,2,3,0,492,684,255,2
"3752",4566,3,2,1,336,684,312,1
"3753",514,2,2,0,416,685,37,1
"3754",652,2,3,0,518,685,47,1
"3755",1026,4,3,1,350,685,71,1
"3756",1735,2,3,0,642,685,118,1
"3757",4647,2,2,3,405,685,317,1
"3758",752,5,2,2,415,686,53,1
"3759",1661,2,4,0,908,686,113,1
"3760",2422,3,2,2,432,686,166,1
"3761",4340,5,2,0,429,686,296,4
"3762",64,1,2,2,557,687,5,1
"3763",3307,2,2,0,410,687,226,1
"3764",431,2,4,0,455,688,31,2
"3765",1058,4,2,1,308,688,73,1
"3766",3053,3,2,0,459,688,207,1
"3767",3909,5,2,0,508,689,267,1
"3768",4471,6,2,0,462,689,304,4
"3769",1533,1,2,1,446,690,105,1
"3770",2461,6,2,0,500,691,169,1
"3771",3265,4,2,0,438,691,223,1
"3772",4193,5,2,0,317,691,287,1
"3773",1363,2,3,0,840,693,94,1
"3774",1771,5,2,0,490,693,120,1
"3775",2929,5,2,1,376,693,200,1
"3776",1758,3,2,3,421,694,119,1
"3777",210,3,1,0,659,695,15,1
"3778",793,4,1,0,572,695,56,1
"3779",2986,2,2,2,388,695,203,1
"3780",4639,4,2,2,353,695,317,1
"3781",80,1,4,0,345,696,6,1
"3782",955,2,2,2,396,696,67,1
"3783",3043,4,2,0,522,696,207,1
"3784",2791,5,2,2,505,697,190,1
"3785",3198,4,2,0,449,697,218,1
"3786",3699,6,2,0,575,697,252,1
"3787",2047,1,3,0,672,698,140,1
"3788",2188,1,2,2,375,698,152,4
"3789",1143,1,4,0,649,699,79,2
"3790",3870,7,1,0,458,699,265,1
"3791",1808,5,2,2,456,700,123,1
"3792",65,4,2,3,351,701,5,1
"3793",1743,2,2,0,501,701,118,1
"3794",2600,4,2,2,362,702,178,1
"3795",4348,2,3,0,332,702,297,1
"3796",956,1,3,0,278,703,67,1
"3797",3912,5,2,2,474,703,268,1
"3798",1483,7,3,0,469,704,102,1
"3799",3908,6,2,2,401,704,267,1
"3800",22,6,2,0,455,705,2,1
"3801",474,3,2,0,378,706,34,2
"3802",1809,2,2,2,466,706,123,1
"3803",2226,2,3,0,644,706,155,2
"3804",3257,3,2,2,390,706,223,1
"3805",3871,5,2,0,453,706,265,1
"3806",4441,5,2,1,500,706,303,1
"3807",1052,5,2,0,489,707,73,1
"3808",605,2,2,0,347,708,43,3
"3809",2561,2,2,0,507,708,175,1
"3810",3132,2,4,0,671,709,214,1
"3811",2070,2,2,2,377,710,142,1
"3812",4420,1,2,2,416,710,301,2
"3813",296,4,2,3,337,711,21,1
"3814",4086,6,2,1,460,711,280,1
"3815",3241,6,2,2,465,713,221,1
"3816",1201,3,2,0,469,714,83,1
"3817",2083,4,2,0,934,715,143,1
"3818",2145,5,2,1,405,715,149,1
"3819",3369,5,2,0,463,715,229,1
"3820",3798,3,3,1,479,716,260,2
"3821",3728,6,2,1,447,717,254,1
"3822",2241,4,2,1,365,718,156,1
"3823",3735,3,2,2,413,719,255,1
"3824",487,7,3,0,692,720,35,1
"3825",557,5,2,0,501,720,39,1
"3826",2004,5,2,0,496,720,137,1
"3827",75,7,3,4,823,721,5,1
"3828",110,7,2,0,461,721,7,1
"3829",452,2,2,1,391,721,32,1
"3830",759,5,3,1,611,721,53,1
"3831",2178,2,2,0,416,721,151,2
"3832",2493,2,3,0,723,721,171,1
"3833",3900,5,4,0,663,721,267,1
"3834",4496,4,1,0,594,721,306,1
"3835",310,3,2,0,405,722,21,4
"3836",4447,4,2,1,335,722,303,1
"3837",4591,4,3,1,582,722,314,1
"3838",988,4,2,0,445,723,69,1
"3839",2108,1,2,0,515,723,145,1
"3840",156,3,2,1,308,724,11,1
"3841",1228,2,3,0,693,724,85,1
"3842",1596,2,2,0,492,724,109,1
"3843",2606,2,3,1,360,724,178,1
"3844",3601,4,2,2,375,725,245,1
"3845",266,5,2,0,489,726,19,1
"3846",3707,4,2,0,472,726,253,1
"3847",1484,5,2,0,611,728,102,1
"3848",1522,4,2,2,397,728,104,1
"3849",2259,2,2,0,493,728,157,1
"3850",4256,4,3,0,282,728,290,1
"3851",2427,5,2,0,542,729,167,1
"3852",4083,5,2,6,538,730,279,1
"3853",3816,3,2,0,461,731,262,1
"3854",2534,4,2,0,384,732,174,1
"3855",3209,5,2,2,410,732,219,1
"3856",1074,8,3,2,501,733,74,1
"3857",1426,5,2,2,506,733,98,1
"3858",466,6,1,0,543,734,33,1
"3859",1182,2,4,2,730,735,82,1
"3860",2005,2,1,0,402,735,137,1
"3861",1507,5,2,1,413,736,103,1
"3862",2354,7,2,0,550,736,162,1
"3863",933,6,3,0,660,737,66,1
"3864",1818,5,2,0,536,737,123,1
"3865",764,2,3,0,613,738,54,2
"3866",1881,3,2,1,449,738,128,1
"3867",2805,3,2,1,418,738,191,1
"3868",3889,2,3,0,340,739,266,1
"3869",1181,5,2,1,449,740,81,1
"3870",1679,3,2,0,499,740,114,1
"3871",3068,2,2,2,358,740,208,4
"3872",62,3,2,2,447,741,4,1
"3873",756,3,2,0,430,741,53,1
"3874",4476,5,2,1,418,742,305,1
"3875",905,5,2,1,446,743,64,1
"3876",3617,4,2,1,363,743,246,1
"3877",1400,3,2,0,439,744,97,1
"3878",1992,4,2,0,492,744,136,1
"3879",977,6,3,0,782,745,68,1
"3880",2466,4,2,0,447,745,169,1
"3881",2811,7,2,3,476,745,192,1
"3882",3330,2,2,0,449,745,227,1
"3883",121,2,2,2,455,746,8,1
"3884",746,7,2,0,593,746,53,1
"3885",1556,6,2,0,498,746,106,1
"3886",1044,7,3,0,562,748,73,1
"3887",2909,3,3,1,350,748,198,2
"3888",2982,3,3,1,320,748,203,1
"3889",554,7,2,2,459,749,39,1
"3890",907,7,1,0,507,749,64,1
"3891",1091,6,2,0,473,749,75,1
"3892",2510,3,3,2,557,750,172,1
"3893",2177,2,2,0,551,751,151,4
"3894",2920,5,1,0,580,751,199,1
"3895",53,3,3,0,665,752,4,1
"3896",303,6,2,2,406,752,21,1
"3897",2095,2,2,0,467,752,144,1
"3898",3196,2,2,0,416,752,218,4
"3899",2149,6,3,0,528,753,149,1
"3900",4632,2,2,2,398,753,316,1
"3901",153,4,2,2,356,755,10,1
"3902",4450,2,3,1,426,756,303,2
"3903",269,6,2,1,504,757,19,1
"3904",286,5,2,1,236,757,20,1
"3905",1260,1,3,0,784,757,87,1
"3906",2831,2,2,1,385,757,193,1
"3907",3079,4,2,1,400,757,209,1
"3908",4111,3,3,1,560,757,281,1
"3909",1231,1,3,0,855,758,85,1
"3910",1395,6,2,0,468,758,96,1
"3911",2713,3,3,0,535,760,184,1
"3912",3106,5,2,2,468,760,211,1
"3913",3754,5,2,3,390,760,256,1
"3914",1773,5,2,0,509,761,120,1
"3915",715,3,2,1,318,762,51,2
"3916",3188,2,2,2,440,762,217,1
"3917",4288,6,4,0,741,762,293,1
"3918",2492,5,2,0,612,763,171,1
"3919",2836,2,4,0,540,763,193,1
"3920",1011,1,2,1,360,764,70,1
"3921",299,5,4,0,673,765,21,1
"3922",2308,5,2,2,437,766,160,1
"3923",3020,2,3,0,640,766,206,2
"3924",544,4,2,1,368,767,38,1
"3925",791,5,2,3,508,767,56,1
"3926",848,3,1,0,272,767,60,2
"3927",3559,4,2,0,425,767,243,1
"3928",4363,1,2,2,412,767,298,4
"3929",1271,5,3,0,527,768,88,1
"3930",1626,4,2,1,352,768,111,1
"3931",2224,5,2,0,500,769,155,1
"3932",2342,5,2,2,517,769,162,1
"3933",3881,5,2,0,523,769,266,1
"3934",453,4,2,0,464,771,32,1
"3935",2262,4,2,0,377,771,157,1
"3936",3891,3,2,2,426,771,266,1
"3937",916,4,4,0,796,774,65,1
"3938",5,5,3,0,732,775,1,4
"3939",190,3,3,0,573,776,13,1
"3940",1546,3,2,1,364,776,105,1
"3941",1631,4,2,1,359,776,111,1
"3942",1815,5,2,0,477,776,123,1
"3943",3829,1,3,0,586,776,262,1
"3944",2237,2,2,0,485,777,155,1
"3945",3905,7,2,3,473,777,267,1
"3946",257,3,2,0,344,778,18,1
"3947",447,1,2,0,591,778,32,1
"3948",1673,3,2,1,347,778,114,1
"3949",2825,1,2,0,472,780,193,1
"3950",3577,3,2,1,323,780,244,2
"3951",3470,4,2,0,397,781,237,1
"3952",1050,6,4,2,383,784,73,1
"3953",2395,5,2,1,476,784,165,1
"3954",3398,1,2,0,485,785,231,1
"3955",2113,4,1,0,482,786,146,1
"3956",3110,1,2,0,472,786,212,1
"3957",379,2,5,0,493,787,27,1
"3958",3863,4,2,2,456,787,265,1
"3959",4299,3,2,0,373,787,293,1
"3960",2396,4,2,1,312,788,165,1
"3961",277,4,3,0,682,790,20,1
"3962",1838,1,3,1,432,790,125,1
"3963",1,4,2,2,430,791,1,1
"3964",1525,4,2,0,504,791,104,1
"3965",3820,5,2,1,449,791,262,1
"3966",906,3,2,0,430,792,64,1
"3967",1749,6,2,3,468,792,118,1
"3968",1811,4,2,3,385,792,123,1
"3969",2969,5,2,0,414,792,202,1
"3970",4110,5,2,0,566,792,281,1
"3971",458,2,3,1,389,793,33,2
"3972",1250,2,2,1,439,793,86,1
"3973",2567,3,2,1,314,793,176,1
"3974",3680,5,2,1,486,793,251,1
"3975",4120,6,2,2,505,794,282,1
"3976",2853,6,2,0,486,796,194,1
"3977",1946,4,2,0,366,797,133,1
"3978",3116,5,2,3,459,797,212,1
"3979",1112,4,2,1,365,798,77,1
"3980",1148,1,3,0,615,799,79,1
"3981",2704,4,2,2,347,800,184,1
"3982",2130,4,2,0,478,802,147,1
"3983",3828,5,2,4,469,802,262,1
"3984",2351,6,2,0,510,803,162,1
"3985",2708,4,2,0,419,803,184,1
"3986",4432,4,2,1,417,803,302,1
"3987",2054,9,2,2,422,804,141,4
"3988",932,6,2,1,286,805,65,1
"3989",228,5,2,2,452,806,16,1
"3990",2471,2,3,0,728,806,170,2
"3991",684,2,2,0,449,807,49,1
"3992",428,5,2,2,525,808,30,1
"3993",781,4,2,1,384,808,55,1
"3994",1006,4,2,0,490,808,70,1
"3995",494,6,2,1,435,809,35,1
"3996",1547,1,2,0,531,809,105,1
"3997",2068,6,3,0,518,809,142,1
"3998",3186,6,3,0,502,809,217,1
"3999",4070,2,3,1,693,809,279,1
"4000",2469,6,2,0,516,810,169,1
"4001",578,5,2,1,418,811,41,1
"4002",3166,2,3,1,632,811,216,1
"4003",2129,6,4,4,726,813,147,1
"4004",2737,1,2,1,441,814,186,1
"4005",3834,4,1,0,629,814,263,1
"4006",1168,3,2,0,374,815,81,1
"4007",2088,3,2,0,484,815,144,1
"4008",2346,5,2,2,424,815,162,1
"4009",3654,2,1,0,771,815,249,2
"4010",4010,4,1,0,379,816,274,1
"4011",201,5,2,1,467,817,14,1
"4012",198,2,1,1,321,818,14,1
"4013",587,6,2,0,572,819,42,1
"4014",942,1,2,0,546,819,66,1
"4015",3684,3,2,2,359,819,251,1
"4016",2820,4,2,0,474,821,192,1
"4017",3712,2,3,1,602,821,254,1
"4018",929,4,2,2,387,822,65,1
"4019",3373,1,2,1,343,822,230,4
"4020",1895,7,2,2,442,823,129,1
"4021",927,7,2,1,454,824,65,1
"4022",1281,6,2,0,478,824,88,1
"4023",1776,5,4,0,872,824,120,1
"4024",3468,3,2,2,376,824,237,1
"4025",1433,4,1,0,486,825,99,1
"4026",4127,5,2,1,444,825,282,1
"4027",3883,4,2,1,352,826,266,1
"4028",705,3,3,0,994,827,50,4
"4029",1288,3,2,0,445,827,89,1
"4030",2038,5,1,0,715,827,140,1
"4031",3832,5,2,0,450,827,263,1
"4032",4495,5,2,2,412,828,306,1
"4033",3046,4,2,0,415,829,207,1
"4034",1714,5,2,0,508,830,116,1
"4035",2125,2,2,0,403,831,147,1
"4036",2611,4,2,0,401,831,178,1
"4037",4,6,2,1,456,832,1,1
"4038",2656,2,2,0,393,832,181,1
"4039",724,3,2,0,333,834,51,4
"4040",2264,3,2,0,379,834,157,1
"4041",2433,7,1,1,296,834,167,1
"4042",4468,5,2,0,446,834,304,1
"4043",789,4,2,2,373,835,56,1
"4044",1069,4,1,0,728,835,74,1
"4045",2480,3,2,0,445,835,170,1
"4046",2231,5,2,0,470,836,155,1
"4047",2244,3,2,0,404,836,156,1
"4048",3769,4,4,0,595,836,257,1
"4049",4162,4,3,0,689,836,285,1
"4050",579,4,1,0,831,837,41,1
"4051",1039,1,2,0,2763,837,72,1
"4052",2631,2,2,2,423,837,180,1
"4053",3541,5,2,2,400,838,241,1
"4054",3966,3,3,0,262,838,272,1
"4055",1335,3,4,0,556,839,92,3
"4056",772,2,3,0,731,840,55,1
"4057",1640,2,2,2,413,840,112,2
"4058",2717,6,2,0,466,840,185,1
"4059",13,1,2,0,472,841,1,1
"4060",3506,1,2,0,309,842,239,1
"4061",4316,3,3,0,610,842,294,1
"4062",565,5,1,0,643,843,40,1
"4063",2261,3,3,1,408,843,157,1
"4064",79,3,3,0,656,846,6,1
"4065",1660,4,3,0,305,847,113,1
"4066",3875,5,4,0,699,847,265,1
"4067",3235,6,2,3,439,848,221,1
"4068",2476,5,2,0,444,849,170,1
"4069",701,5,2,0,579,850,50,1
